Brand,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP,Price_Clean,Storage_Category
Nokia,1.0,4.0,1800.0,5.0,90.0,1
Nokia,2.0,32.0,2420.0,20.0,370.0,1
Nokia,1.0,8.0,1830.0,5.0,110.0,1
Nokia,2.0,32.0,2420.0,20.0,400.0,1
Nokia,1.0,8.0,1430.0,5.0,120.0,1
Nokia,2.0,16.0,3400.0,20.0,350.0,1
Nokia,1.0,8.0,3400.0,5.0,210.0,1
Nokia,2.0,32.0,2000.0,41.0,400.0,1
Nokia,1.0,16.0,2000.0,8.0,260.0,1
Nokia,1.0,32.0,2000.0,8.0,380.0,1
Nokia,1.0,16.0,1800.0,8.0,320.0,1
Nokia,1.0,8.0,1800.0,8.0,250.0,1
Nokia,1.0,32.0,2000.0,8.0,210.0,1
Nokia,1.0,8.0,1650.0,8.0,170.0,1
Nokia,1.0,64.0,1450.0,8.0,140.0,2
Nvidia,2.0,16.0,5200.0,5.0,200.0,1
OnePlus,6.0,64.0,3300.0,16.0,500.0,2
OnePlus,6.0,128.0,3400.0,16.0,440.0,3
OnePlus,6.0,64.0,3000.0,16.0,400.0,2
OnePlus,3.0,16.0,2525.0,13.0,270.0,1
OnePlus,3.0,16.0,3300.0,13.0,300.0,1
OnePlus,3.0,64.0,3100.0,13.0,250.0,2
Oppo,6.0,64.0,4000.0,20.0,500.0,2
Oppo,4.0,64.0,3000.0,20.0,400.0,2
Oppo,4.0,64.0,3200.0,13.0,330.0,2
Oppo,4.0,64.0,3200.0,13.0,380.0,2
Oppo,4.0,64.0,4000.0,16.0,480.0,2
Oppo,3.0,32.0,2900.0,13.0,260.0,1
Oppo,4.0,32.0,3075.0,13.0,300.0,1
Oppo,6.0,64.0,4000.0,16.0,570.0,2
Oppo,4.0,64.0,3010.0,16.0,450.0,2
Oppo,2.0,16.0,2630.0,8.0,220.0,1
Oppo,3.0,32.0,3075.0,13.0,290.0,1
Oppo,4.0,128.0,4120.0,16.0,550.0,3
Oppo,4.0,64.0,2850.0,13.0,350.0,2
Oppo,3.0,16.0,2500.0,13.0,230.0,1
Oppo,2.0,16.0,2400.0,8.0,240.0,1
Oppo,1.0,16.0,2420.0,8.0,140.0,1
Oppo,4.0,32.0,3070.0,13.0,260.0,1
Oppo,2.0,16.0,2320.0,13.0,250.0,1
Oppo,3.0,32.0,2000.0,13.0,200.0,1
Oppo,2.0,16.0,2420.0,8.0,220.0,1
Oppo,1.0,4.0,2000.0,5.0,130.0,1
Oppo,3.0,32.0,4100.0,13.0,430.0,1
Oppo,3.0,16.0,2320.0,13.0,360.0,1
Oppo,1.0,16.0,2000.0,8.0,70.0,1
Oppo,1.0,8.0,2000.0,8.0,160.0,1
Oppo,1.0,4.0,1700.0,15.0,100.0,1
Oppo,1.0,8.0,2000.0,8.0,270.0,1
Oppo,1.0,8.0,2000.0,8.0,150.0,1
Oppo,2.0,16.0,2420.0,13.0,340.0,1
Oppo,2.0,16.0,2000.0,13.0,400.0,1
Oppo,2.0,32.0,3000.0,16.0,550.0,1
Oppo,1.0,16.0,2410.0,13.0,290.0,1
Oppo,1.0,4.0,1900.0,5.0,130.0,1
Oppo,1.0,4.0,2000.0,8.0,240.0,1
Oppo,1.0,4.0,1900.0,5.0,200.0,1
Oppo,1.0,4.0,1900.0,5.0,140.0,1
Oppo,2.0,16.0,2140.0,13.0,330.0,1
Oppo,1.0,8.0,2410.0,8.0,270.0,1
Oppo,3.0,32.0,3000.0,13.0,440.0,1
Oppo,2.0,16.0,2800.0,13.0,370.0,1
Oppo,1.0,16.0,2410.0,8.0,300.0,1
Oppo,2.0,32.0,3610.0,13.0,430.0,1
Oppo,1.0,16.0,2000.0,8.0,250.0,1
Oppo,2.0,32.0,2500.0,13.0,540.0,1
Oppo,1.0,16.0,2020.0,8.0,280.0,1
Oppo,1.0,4.0,3150.0,8.0,100.0,1
Oppo,1.0,4.0,1710.0,8.0,100.0,1
Oppo,1.0,4.0,1700.0,5.0,100.0,1
Oppo,1.0,16.0,1500.0,8.0,100.0,1
Panasonic,2.0,16.0,4000.0,8.0,90.0,1
Panasonic,3.0,16.0,4000.0,13.0,110.0,1
Panasonic,3.0,32.0,3000.0,13.0,150.0,1
Panasonic,3.0,32.0,4000.0,13.0,130.0,1
Panasonic,4.0,64.0,3000.0,16.0,170.0,2
Panasonic,3.0,16.0,3000.0,13.0,160.0,1
Panasonic,2.0,16.0,2200.0,13.0,130.0,1
Panasonic,2.0,16.0,2600.0,13.0,160.0,1
Panasonic,3.0,16.0,2500.0,13.0,100.0,1
Panasonic,1.0,8.0,2000.0,8.0,100.0,1
Panasonic,2.0,16.0,2800.0,8.0,150.0,1
Panasonic,3.0,32.0,2450.0,8.0,200.0,1
Panasonic,3.0,32.0,3000.0,16.0,170.0,1
Panasonic,3.0,16.0,4000.0,8.0,150.0,1
Panasonic,2.0,16.0,2700.0,13.0,150.0,1
Panasonic,3.0,16.0,2000.0,8.0,130.0,1
Panasonic,2.0,16.0,3200.0,8.0,110.0,1
Panasonic,3.0,32.0,2350.0,13.0,140.0,1
Panasonic,1.0,8.0,1600.0,5.0,70.0,1
Panasonic,2.0,16.0,2500.0,13.0,200.0,1
Panasonic,2.0,32.0,2910.0,13.0,270.0,1
Panasonic,1.0,8.0,2500.0,8.0,140.0,1
Panasonic,1.0,8.0,2000.0,8.0,120.0,1
Panasonic,1.0,8.0,1800.0,5.0,100.0,1
Panasonic,2.0,16.0,3500.0,13.0,160.0,1
Panasonic,1.0,8.0,2000.0,8.0,190.0,1
Panasonic,1.0,8.0,1980.0,8.0,130.0,1
Panasonic,2.0,16.0,2500.0,13.0,220.0,1
Panasonic,1.0,8.0,2100.0,8.0,150.0,1
Panasonic,1.0,16.0,2800.0,8.0,190.0,1
Panasonic,1.0,8.0,1500.0,5.0,90.0,1
Panasonic,1.0,4.0,2500.0,8.0,120.0,1
Panasonic,1.0,8.0,2000.0,8.0,140.0,1
Panasonic,2.0,16.0,2600.0,1.0,830.0,1
Panasonic,1.0,4.0,2000.0,8.0,120.0,1
Panasonic,2.0,16.0,2500.0,13.0,240.0,1
Panasonic,1.0,8.0,2500.0,13.0,220.0,1
Panasonic,1.0,4.0,1700.0,8.0,170.0,1
Panasonic,1.0,4.0,2000.0,8.0,200.0,1
Panasonic,1.0,4.0,1500.0,5.0,120.0,1
Panasonic,1.0,4.0,2500.0,8.0,440.0,1
Panasonic,1.0,8.0,2000.0,8.0,170.0,1
Panasonic,1.0,8.0,1800.0,8.0,500.0,1
Panasonic,1.0,8.0,1150.0,8.0,360.0,1
Panasonic,1.0,16.0,4590.0,5.0,900.0,1
Pantech,1.0,16.0,2100.0,6.0,370.0,1
Pantech,2.0,16.0,2600.0,13.0,550.0,1
Pantech,1.0,8.0,1830.0,8.0,230.0,1
Pantech,1.0,16.0,2020.0,8.0,340.0,1
Pantech,1.0,16.0,1830.0,8.0,230.0,1
Pantech,1.0,16.0,1650.0,5.0,270.0,1
Pantech,1.0,16.0,6400.0,5.0,220.0,1
Philips,2.0,16.0,3300.0,13.0,340.0,1
Philips,1.0,4.0,2400.0,8.0,220.0,1
Prestigio,1.0,8.0,2000.0,8.0,170.0,1
Prestigio,1.0,16.0,7000.0,2.0,220.0,1
Prestigio,1.0,16.0,4600.0,5.0,190.0,1
Prestigio,1.0,4.0,2600.0,13.0,270.0,1
Prestigio,1.0,16.0,2300.0,13.0,280.0,1
Prestigio,1.0,4.0,2000.0,8.0,210.0,1
Prestigio,1.0,4.0,2100.0,8.0,180.0,1
Prestigio,1.0,4.0,2000.0,8.0,200.0,1
Prestigio,1.0,4.0,1850.0,8.0,120.0,1
Prestigio,1.0,8.0,7000.0,2.0,220.0,1
Prestigio,1.0,8.0,4700.0,2.0,140.0,1
Prestigio,1.0,16.0,6000.0,5.0,240.0,1
Prestigio,1.0,16.0,5300.0,5.0,200.0,1
Prestigio,1.0,16.0,6400.0,2.0,230.0,1
Prestigio,1.0,16.0,6400.0,2.0,190.0,1
Prestigio,1.0,8.0,4000.0,2.0,130.0,1
Prestigio,1.0,16.0,3200.0,2.0,110.0,1
QMobile,3.0,64.0,3500.0,24.0,400.0,2
QMobile,1.0,8.0,2300.0,8.0,130.0,1
QMobile,2.0,16.0,2000.0,8.0,230.0,1
QMobile,1.0,8.0,1700.0,5.0,100.0,1
QMobile,1.0,8.0,2000.0,5.0,100.0,1
QMobile,2.0,16.0,2500.0,13.0,200.0,1
QMobile,1.0,8.0,4700.0,5.0,120.0,1
QMobile,1.0,8.0,2120.0,8.0,100.0,1
QMobile,1.0,8.0,1950.0,5.0,160.0,1
QMobile,2.0,16.0,2820.0,13.0,180.0,1
QMobile,1.0,8.0,1800.0,5.0,110.0,1
QMobile,1.0,8.0,2000.0,8.0,160.0,1
QMobile,1.0,8.0,5000.0,8.0,160.0,1
QMobile,2.0,16.0,2400.0,13.0,170.0,1
QMobile,1.0,16.0,2000.0,13.0,220.0,1
QMobile,1.0,8.0,1500.0,5.0,90.0,1
QMobile,1.0,16.0,2050.0,8.0,210.0,1
QMobile,1.0,8.0,2000.0,8.0,120.0,1
QMobile,1.0,4.0,2000.0,8.0,150.0,1
QMobile,1.0,8.0,1800.0,5.0,120.0,1
QMobile,2.0,16.0,1800.0,8.0,150.0,1
QMobile,1.0,8.0,1920.0,8.0,150.0,1
QMobile,2.0,16.0,2100.0,13.0,160.0,1
QMobile,1.0,8.0,1800.0,5.0,80.0,1
QMobile,1.0,8.0,1800.0,8.0,120.0,1
QMobile,1.0,8.0,1800.0,8.0,110.0,1
QMobile,1.0,8.0,1700.0,5.0,100.0,1
QMobile,1.0,8.0,1800.0,8.0,90.0,1
QMobile,1.0,8.0,1700.0,8.0,100.0,1
QMobile,1.0,8.0,1700.0,5.0,120.0,1
QMobile,1.0,8.0,4200.0,8.0,120.0,1
QMobile,2.0,16.0,2000.0,8.0,110.0,1
QMobile,1.0,8.0,1700.0,8.0,120.0,1
QMobile,2.0,16.0,2500.0,16.0,310.0,1
QMobile,2.0,16.0,2000.0,13.0,160.0,1
QMobile,2.0,16.0,2300.0,13.0,200.0,1
QMobile,1.0,16.0,4500.0,5.0,160.0,1
QMobile,1.0,4.0,2000.0,8.0,130.0,1
QMobile,1.0,8.0,1800.0,5.0,120.0,1
QMobile,1.0,4.0,1700.0,5.0,80.0,1
QMobile,1.0,4.0,1700.0,8.0,140.0,1
QMobile,1.0,16.0,2600.0,12.0,180.0,1
QMobile,2.0,32.0,2000.0,13.0,200.0,1
QMobile,1.0,16.0,2000.0,8.0,210.0,1
QMobile,1.0,4.0,2100.0,8.0,120.0,1
Samsung,4.0,32.0,3300.0,13.0,250.0,1
Samsung,3.0,64.0,3600.0,13.0,300.0,2
Samsung,3.0,16.0,3600.0,13.0,340.0,1
Samsung,2.0,16.0,3000.0,13.0,280.0,1
Samsung,2.0,16.0,2400.0,13.0,220.0,1
Samsung,4.0,64.0,3000.0,12.0,700.0,2
Samsung,4.0,64.0,3500.0,12.0,900.0,2
Samsung,2.0,16.0,2800.0,13.0,240.0,1
Samsung,4.0,32.0,6000.0,13.0,750.0,1
Samsung,1.0,8.0,1500.0,5.0,110.0,1
Samsung,5.0,16.0,2600.0,5.0,260.0,1
Samsung,4.0,64.0,3300.0,16.0,420.0,2
Samsung,3.0,32.0,3600.0,16.0,530.0,1
Samsung,3.0,32.0,3000.0,16.0,430.0,1
Samsung,2.0,16.0,2350.0,13.0,330.0,1
Samsung,5.0,8.0,2600.0,8.0,140.0,1
Samsung,5.0,8.0,2600.0,8.0,130.0,1
Samsung,6.0,64.0,4000.0,16.0,620.0,2
Samsung,3.0,32.0,3300.0,16.0,560.0,1
Samsung,3.0,16.0,3300.0,13.0,300.0,1
Samsung,3.0,32.0,3300.0,13.0,260.0,1
Samsung,2.0,32.0,2400.0,13.0,230.0,1
Samsung,3.0,32.0,3300.0,13.0,280.0,1
Samsung,1.0,8.0,1500.0,5.0,80.0,1
Samsung,4.0,64.0,3500.0,12.0,760.0,2
Samsung,4.0,64.0,3500.0,12.0,850.0,2
Samsung,2.0,16.0,3000.0,13.0,180.0,1
Samsung,2.0,16.0,2600.0,8.0,150.0,1
Samsung,5.0,8.0,4000.0,8.0,220.0,1
Samsung,2.0,16.0,2600.0,8.0,160.0,1
Samsung,5.0,8.0,2600.0,8.0,150.0,1
Samsung,1.0,8.0,2600.0,8.0,270.0,1
Samsung,4.0,32.0,4000.0,12.0,710.0,1
Samsung,2.0,16.0,2600.0,8.0,150.0,1
Samsung,4.0,64.0,3300.0,16.0,450.0,2
Samsung,4.0,64.0,2600.0,16.0,360.0,2
Samsung,4.0,32.0,5000.0,16.0,500.0,1
Samsung,2.0,16.0,3300.0,13.0,230.0,1
Samsung,2.0,16.0,3100.0,13.0,190.0,1
Samsung,5.0,8.0,4000.0,5.0,130.0,1
Samsung,4.0,64.0,3000.0,12.0,500.0,2
Samsung,4.0,128.0,3600.0,12.0,570.0,3
Samsung,4.0,32.0,3600.0,12.0,550.0,1
Samsung,4.0,32.0,3000.0,12.0,460.0,1
Samsung,1.0,8.0,1500.0,5.0,90.0,1
Samsung,5.0,16.0,5000.0,5.0,180.0,1
Samsung,1.0,8.0,2050.0,5.0,130.0,1
Samsung,3.0,32.0,4000.0,13.0,460.0,1
Samsung,3.0,16.0,3300.0,13.0,380.0,1
Samsung,2.0,16.0,2900.0,13.0,270.0,1
Samsung,5.0,16.0,2300.0,13.0,200.0,1
Samsung,2.0,16.0,2600.0,8.0,140.0,1
Samsung,2.0,64.0,5700.0,1.0,640.0,2
Samsung,5.0,8.0,3000.0,13.0,180.0,1
Samsung,5.0,8.0,2600.0,8.0,140.0,1
Samsung,1.0,8.0,2600.0,8.0,110.0,1
Samsung,4.0,64.0,3000.0,16.0,540.0,2
Samsung,4.0,128.0,3000.0,16.0,590.0,3
Samsung,4.0,64.0,3000.0,16.0,600.0,2
Samsung,4.0,64.0,3000.0,16.0,550.0,2
Samsung,4.0,64.0,3000.0,16.0,530.0,2
Samsung,4.0,64.0,3000.0,16.0,530.0,2
Samsung,2.0,16.0,2800.0,16.0,350.0,1
Samsung,5.0,8.0,1900.0,8.0,190.0,1
Samsung,5.0,8.0,1800.0,8.0,260.0,1
Samsung,3.0,64.0,5870.0,8.0,520.0,2
Samsung,3.0,64.0,4000.0,8.0,440.0,2
Samsung,2.0,32.0,3050.0,16.0,380.0,1
Samsung,2.0,32.0,3050.0,16.0,350.0,1
Samsung,5.0,16.0,3000.0,13.0,250.0,1
Samsung,5.0,16.0,2600.0,13.0,160.0,1
Samsung,5.0,16.0,6800.0,15.0,280.0,1
Samsung,5.0,16.0,5000.0,5.0,200.0,1
Samsung,3.0,64.0,3500.0,16.0,380.0,2
Samsung,1.0,8.0,3600.0,2.0,130.0,1
Samsung,2.0,16.0,6000.0,5.0,340.0,1
Samsung,5.0,16.0,4200.0,5.0,210.0,1
Samsung,5.0,8.0,2200.0,5.0,220.0,1
Samsung,3.0,128.0,2600.0,16.0,600.0,3
Samsung,3.0,128.0,2550.0,16.0,410.0,3
Samsung,3.0,128.0,2600.0,16.0,420.0,3
Samsung,3.0,128.0,2550.0,16.0,400.0,3
Samsung,3.0,128.0,2550.0,16.0,400.0,3
Samsung,1.0,8.0,2000.0,5.0,150.0,1
Samsung,1.0,8.0,3600.0,2.0,120.0,1
Samsung,2.0,16.0,2600.0,13.0,300.0,1
Samsung,2.0,16.0,2600.0,13.0,300.0,1
Samsung,5.0,16.0,2500.0,13.0,260.0,1
Samsung,2.0,16.0,2950.0,13.0,230.0,1
Samsung,5.0,16.0,2400.0,8.0,200.0,1
Samsung,1.0,8.0,2000.0,5.0,150.0,1
Samsung,2.0,16.0,2300.0,13.0,290.0,1
Samsung,2.0,16.0,2300.0,13.0,260.0,1
Samsung,1.0,16.0,1900.0,8.0,230.0,1
Samsung,5.0,16.0,1900.0,8.0,190.0,1
Samsung,2.0,32.0,2800.0,16.0,380.0,1
Samsung,1.0,8.0,2600.0,8.0,150.0,1
Samsung,1.0,8.0,2600.0,8.0,140.0,1
Samsung,1.0,8.0,1900.0,5.0,200.0,1
Samsung,3.0,64.0,3000.0,16.0,400.0,2
Samsung,3.0,16.0,3000.0,16.0,500.0,1
Samsung,3.0,32.0,3220.0,16.0,550.0,1
Samsung,3.0,32.0,3220.0,16.0,440.0,1
Samsung,5.0,16.0,4450.0,15.0,600.0,1
Samsung,5.0,16.0,4450.0,15.0,500.0,1
Samsung,5.0,16.0,2800.0,8.0,340.0,1
Samsung,2.0,32.0,2800.0,16.0,390.0,1
Samsung,2.0,32.0,1860.0,12.0,450.0,1
Samsung,2.0,32.0,1860.0,12.0,390.0,1
Samsung,5.0,16.0,2100.0,8.0,250.0,1
Samsung,5.0,16.0,2100.0,5.0,160.0,1
Samsung,5.0,16.0,2100.0,8.0,220.0,1
Samsung,1.0,4.0,1800.0,5.0,250.0,1
Samsung,2.0,16.0,2800.0,16.0,500.0,1
Samsung,3.0,32.0,2800.0,16.0,550.0,1
Samsung,3.0,32.0,4900.0,8.0,370.0,1
Samsung,3.0,32.0,4900.0,8.0,300.0,1
Samsung,1.0,8.0,2000.0,5.0,210.0,1
Samsung,5.0,16.0,2100.0,8.0,270.0,1
Samsung,5.0,16.0,3200.0,8.0,360.0,1
Samsung,2.0,16.0,2800.0,16.0,530.0,1
Samsung,2.0,8.0,2430.0,7.0,440.0,1
Samsung,5.0,16.0,2100.0,8.0,300.0,1
Samsung,2.0,16.0,2600.0,13.0,440.0,1
Samsung,5.0,16.0,4000.0,15.0,190.0,1
Samsung,5.0,16.0,4000.0,15.0,240.0,1
Samsung,5.0,16.0,4000.0,15.0,280.0,1
Samsung,5.0,16.0,4450.0,15.0,270.0,1
Samsung,5.0,16.0,4450.0,15.0,300.0,1
Samsung,5.0,16.0,4450.0,15.0,350.0,1
Samsung,5.0,16.0,6800.0,15.0,270.0,1
Samsung,5.0,16.0,6800.0,15.0,300.0,1
Samsung,5.0,16.0,6800.0,15.0,310.0,1
Samsung,1.0,8.0,2100.0,5.0,200.0,1
Samsung,1.0,16.0,1500.0,5.0,180.0,1
Samsung,2.0,16.0,2800.0,16.0,420.0,1
Samsung,2.0,32.0,2800.0,16.0,380.0,1
Samsung,2.0,16.0,2800.0,16.0,480.0,1
Samsung,2.0,32.0,2800.0,16.0,360.0,1
Samsung,5.0,16.0,2100.0,5.0,180.0,1
Samsung,1.0,8.0,2100.0,5.0,260.0,1
Samsung,2.0,16.0,3100.0,8.0,410.0,1
Samsung,2.0,16.0,3100.0,8.0,320.0,1
Samsung,1.0,8.0,3600.0,2.0,190.0,1
Samsung,1.0,8.0,3600.0,2.0,150.0,1
Samsung,1.0,16.0,2100.0,5.0,130.0,1
Samsung,2.0,32.0,4800.0,8.0,420.0,1
Samsung,2.0,32.0,4800.0,8.0,290.0,1
Samsung,2.0,8.0,2000.0,3.0,330.0,1
Samsung,1.0,8.0,2000.0,5.0,190.0,1
Samsung,2.0,32.0,2600.0,13.0,410.0,1
Samsung,3.0,16.0,2600.0,13.0,450.0,1
Samsung,5.0,8.0,2100.0,5.0,170.0,1
Samsung,5.0,8.0,2600.0,8.0,180.0,1
Samsung,5.0,16.0,1820.0,8.0,590.0,1
Samsung,5.0,8.0,2100.0,5.0,210.0,1
Samsung,2.0,32.0,2600.0,13.0,390.0,1
Samsung,1.0,8.0,1800.0,5.0,180.0,1
Samsung,3.0,32.0,2800.0,13.0,680.0,1
Samsung,3.0,64.0,3200.0,13.0,420.0,2
Samsung,1.0,16.0,2000.0,8.0,310.0,1
Samsung,5.0,8.0,2330.0,16.0,280.0,1
Samsung,5.0,8.0,1900.0,8.0,230.0,1
Samsung,2.0,16.0,2600.0,8.0,310.0,1
Samsung,5.0,32.0,4450.0,5.0,270.0,1
Samsung,1.0,32.0,6800.0,15.0,290.0,1
Samsung,1.0,32.0,6800.0,15.0,330.0,1
Samsung,1.0,32.0,6800.0,15.0,260.0,1
Samsung,1.0,4.0,1500.0,5.0,90.0,1
Samsung,1.0,8.0,1800.0,5.0,160.0,1
Samsung,1.0,16.0,4000.0,15.0,140.0,1
Samsung,1.0,16.0,4000.0,15.0,150.0,1
Samsung,5.0,16.0,3200.0,8.0,300.0,1
Samsung,5.0,8.0,2600.0,8.0,280.0,1
Samsung,1.0,8.0,2000.0,5.0,170.0,1
Samsung,2.0,64.0,2600.0,13.0,330.0,2
Samsung,2.0,64.0,2600.0,13.0,320.0,2
Samsung,2.0,64.0,2600.0,13.0,460.0,2
Samsung,2.0,16.0,2600.0,13.0,440.0,1
Samsung,2.0,32.0,4600.0,5.0,320.0,1
Samsung,2.0,32.0,4600.0,5.0,280.0,1
Samsung,1.0,8.0,2000.0,5.0,180.0,1
Samsung,1.0,4.0,1700.0,5.0,190.0,1
Samsung,1.0,8.0,1650.0,8.0,210.0,1
Samsung,1.0,8.0,2100.0,5.0,200.0,1
Samsung,1.0,8.0,2100.0,8.0,180.0,1
